park,year,month,statistic,value,stat1,stat2,stat_desc
CHIS,1997,8,TOS,28287,Total Stays,total_stays,Total Overnight Stays
CHIS,1997,8,TNRVH,83256,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1997,9,TRV,39266,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1997,9,TNRV,4521,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1997,9,TV,43787,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1997,9,TRVH,449624,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1997,9,TH,558128,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1997,9,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1997,9,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1997,9,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1997,9,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1997,9,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1997,9,BC,1083,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1997,9,MISC,8159,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1997,9,NROS,3929,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1997,9,TOS,13171,Total Stays,total_stays,Total Overnight Stays
CHIS,1997,9,TNRVH,108504,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1997,10,TRV,30128,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1997,10,TNRV,2160,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1997,10,TV,32288,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1997,10,TRVH,257677,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1997,10,TH,309517,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1997,10,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1997,10,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1997,10,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1997,10,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1997,10,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1997,10,BC,919,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1997,10,MISC,3686,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1997,10,NROS,2534,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1997,10,TOS,7139,Total Stays,total_stays,Total Overnight Stays
CHIS,1997,10,TNRVH,51840,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1997,11,TRV,30279,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1997,11,TNRV,2394,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1997,11,TV,32673,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1997,11,TRVH,280668,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1997,11,TH,338124,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1997,11,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1997,11,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1997,11,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1997,11,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1997,11,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1997,11,BC,452,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1997,11,MISC,3488,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1997,11,NROS,2255,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1997,11,TOS,6195,Total Stays,total_stays,Total Overnight Stays
CHIS,1997,11,TNRVH,57456,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1997,12,TRV,18106,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1997,12,TNRV,565,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1997,12,TV,18671,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1997,12,TRVH,77145,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1997,12,TH,90705,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1997,12,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1997,12,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1997,12,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1997,12,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1997,12,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1997,12,BC,29,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1997,12,MISC,1265,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1997,12,NROS,275,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1997,12,TOS,1569,Total Stays,total_stays,Total Overnight Stays
CHIS,1997,12,TNRVH,13560,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1999,1,TRV,35545,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1999,1,TNRV,5019,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1999,1,TV,40564,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1999,1,TRVH,357995,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1999,1,TH,478451,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1999,1,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1999,1,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1999,1,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1999,1,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1999,1,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1999,1,BC,65,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1999,1,MISC,2939,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1999,1,NROS,6116,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1999,1,TOS,9120,Total Stays,total_stays,Total Overnight Stays
CHIS,1999,1,TNRVH,120456,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1999,2,TRV,33800,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1999,2,TNRV,2229,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1999,2,TV,36029,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1999,2,TRVH,280054,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1999,2,TH,333550,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1999,2,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1999,2,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1999,2,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1999,2,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1999,2,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1999,2,BC,277,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1999,2,MISC,3083,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1999,2,NROS,2970,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1999,2,TOS,6330,Total Stays,total_stays,Total Overnight Stays
CHIS,1999,2,TNRVH,53496,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,1999,3,TRV,45707,Rec Visits,rec_visits,Total Recreation Visits
CHIS,1999,3,TNRV,3150,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,1999,3,TV,48857,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,1999,3,TRVH,514718,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,1999,3,TH,590318,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,1999,3,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,1999,3,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,1999,3,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,1999,3,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,1999,3,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,1999,3,BC,269,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,1999,3,MISC,2871,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,1999,3,NROS,2043,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,1999,3,TOS,5183,Total Stays,total_stays,Total Overnight Stays
CHIS,1999,3,TNRVH,75600,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2001,1,TRV,32316,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2001,1,TNRV,513,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2001,1,TV,32829,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2001,1,TRVH,214515,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2001,1,TH,226827,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2001,1,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2001,1,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2001,1,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2001,1,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2001,1,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2001,1,BC,92,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2001,1,MISC,1049,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2001,1,NROS,1476,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2001,1,TOS,2617,Total Stays,total_stays,Total Overnight Stays
CHIS,2001,1,TNRVH,12312,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2001,2,TRV,27664,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2001,2,TNRV,921,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2001,2,TV,28585,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2001,2,TRVH,208329,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2001,2,TH,230433,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2001,2,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2001,2,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2001,2,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2001,2,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2001,2,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2001,2,BC,123,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2001,2,MISC,495,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2001,2,NROS,1026,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2001,2,TOS,1644,Total Stays,total_stays,Total Overnight Stays
CHIS,2001,2,TNRVH,22104,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2001,3,TRV,32570,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2001,3,TNRV,900,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2001,3,TV,33470,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2001,3,TRVH,236375,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2001,3,TH,257975,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2001,3,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2001,3,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2001,3,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2001,3,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2001,3,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2001,3,BC,286,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2001,3,MISC,590,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2001,3,NROS,572,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2001,3,TOS,1448,Total Stays,total_stays,Total Overnight Stays
CHIS,2001,3,TNRVH,21600,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2001,4,TRV,42779,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2001,4,TNRV,1206,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2001,4,TV,43985,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2001,4,TRVH,386507,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2001,4,TH,415451,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2001,4,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2001,4,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2001,4,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2001,4,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2001,4,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2001,4,BC,138,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2001,4,MISC,1571,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2001,4,NROS,1391,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2001,4,TOS,3100,Total Stays,total_stays,Total Overnight Stays
CHIS,2001,4,TNRVH,28944,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2001,5,TRV,57457,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2001,5,TNRV,2675,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2001,5,TV,60132,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2001,5,TRVH,704811,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2001,5,TH,769011,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2001,5,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2001,5,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2001,5,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2001,5,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2001,5,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2001,5,BC,1237,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2001,5,MISC,10854,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2001,5,NROS,2993,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2001,5,TOS,15084,Total Stays,total_stays,Total Overnight Stays
CHIS,2001,5,TNRVH,64200,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2001,6,TRV,52617,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2001,6,TNRV,1792,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2001,6,TV,54409,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2001,6,TRVH,542988,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2001,6,TH,585996,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2001,6,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2001,6,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2001,6,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2001,6,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2001,6,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2001,6,BC,1345,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2001,6,MISC,8555,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2001,6,NROS,2340,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2001,6,TOS,12240,Total Stays,total_stays,Total Overnight Stays
CHIS,2001,6,TNRVH,43008,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2001,7,TRV,60541,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2001,7,TNRV,2406,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2001,7,TV,62947,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2001,7,TRVH,714890,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2001,7,TH,772634,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2001,7,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2001,7,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2001,7,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2001,7,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2001,7,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2001,7,BC,1583,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2001,7,MISC,13073,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2001,7,NROS,3335,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2001,7,TOS,17991,Total Stays,total_stays,Total Overnight Stays
CHIS,2001,7,TNRVH,57744,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2001,8,TRV,66809,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2001,8,TNRV,2010,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2001,8,TV,68819,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2001,8,TRVH,838142,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2001,8,TH,886382,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2001,8,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2001,8,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2001,8,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2001,8,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2001,8,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2001,8,BC,2359,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2001,8,MISC,15683,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2001,8,NROS,2534,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2001,8,TOS,20576,Total Stays,total_stays,Total Overnight Stays
CHIS,2001,8,TNRVH,48240,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2001,9,TRV,45530,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2001,9,TNRV,1711,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2001,9,TV,47241,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2001,9,TRVH,557621,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2001,9,TH,598685,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2001,9,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2001,9,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2001,9,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2001,9,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2001,9,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2001,9,BC,1797,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2001,9,MISC,16002,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2001,9,NROS,4419,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2001,9,TOS,22218,Total Stays,total_stays,Total Overnight Stays
CHIS,2001,9,TNRVH,41064,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2001,10,TRV,43007,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2001,10,TNRV,2122,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2001,10,TV,45129,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2001,10,TRVH,566796,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2001,10,TH,617724,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2001,10,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2001,10,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2001,10,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2001,10,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2001,10,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2001,10,BC,807,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2001,10,MISC,14742,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2001,10,NROS,3965,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2001,10,TOS,19514,Total Stays,total_stays,Total Overnight Stays
CHIS,2001,10,TNRVH,50928,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2001,11,TRV,29532,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2001,11,TNRV,1314,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2001,11,TV,30846,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2001,11,TRVH,215566,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2001,11,TH,247102,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2001,11,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2001,11,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2001,11,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2001,11,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2001,11,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2001,11,BC,400,Backcountry,backcountry,Backcountry Camping Overnight Stays
CHIS,2001,11,MISC,3096,Misc Stays,misc_stays,Miscellaneous Overnight Stays
CHIS,2001,11,NROS,1890,Non-Rec Stays,non_rec_stays,Non-Recreation Overnight Stays
CHIS,2001,11,TOS,5386,Total Stays,total_stays,Total Overnight Stays
CHIS,2001,11,TNRVH,31536,Non-Rec Hrs,non_rec_hrs,Total Non-Recreation Visitor Hours
CHIS,2001,12,TRV,29606,Rec Visits,rec_visits,Total Recreation Visits
CHIS,2001,12,TNRV,636,Non-Rec Visits,non_rec_visits,Total Non-Recreation Visits
CHIS,2001,12,TV,30242,Total Visits,total_visits,Total Visits (Recreation + Non-Recreation)
CHIS,2001,12,TRVH,131549,Rec Hrs,rec_hrs,Total Recreation Visitor Hours
CHIS,2001,12,TH,146813,Total Hrs,total_hrs,Total Hours (Recreation + Non-Recreation)
CHIS,2001,12,CL,0,Conc Lodging,conc_lodging,Concessioner Lodging Overnight Stays
CHIS,2001,12,CCG,0,Conc Camp,conc_camp,Concessioner Campground Overnight Stays
CHIS,2001,12,TT,0,Tent Camp,tent_camp,Tent Camping Overnight Stays (NPS)
CHIS,2001,12,TRVS,0,Rec Stays,rec_stays,Total Recreation Overnight Stays
CHIS,2001,12,TTRV,0,Tent & RV,tent_rv,Total Tent and RV Camping Stays
CHIS,2001,12,BC,159,Backcountry,backcountry,Backcountry Camping Overnight Stays
