park_code,report_date,year,month,island,measure,monthly_value,same_month_prior_year,percent_change,calendar_ytd,prior_calendar_ytd,ytd_percent_change,fiscal_ytd,row_type,source_file,source_report_url
CHIS,2002-05-01,2002,5,Anacapa,Overnight Stays,83,114,-27.2,300,229,31,363,island,CHIS_island_report_2002_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-05-01,2002,5,Santa Barbara,Rec Visitors Ashore,7,68,-89.7,179,202,-11.4,224,island,CHIS_island_report_2002_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-05-01,2002,5,Santa Barbara,Overnight Stays,0,0,0,0,38,-100,0,island,CHIS_island_report_2002_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-05-01,2002,5,San Miguel,Rec Visitors Ashore,86,241,-64.3,191,314,-39.2,436,island,CHIS_island_report_2002_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-05-01,2002,5,San Miguel,Overnight Stays,48,57,-15.8,52,57,-8.8,98,island,CHIS_island_report_2002_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-05-01,2002,5,Santa Cruz,Rec Visitors Ashore,3898,1881,107.2,8161,5162,58.1,11743,island,CHIS_island_report_2002_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-05-01,2002,5,Santa Cruz,Overnight Stays,1748,974,79.5,3105,1349,130.2,4232,island,CHIS_island_report_2002_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-05-01,2002,5,Isthmus,Rec Visitors Ashore,241,169,42.6,330,428,-22.9,330,island,CHIS_island_report_2002_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-05-01,2002,5,Isthmus,Overnight Stays,47,0,0,55,0,0,55,island,CHIS_island_report_2002_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-05-01,2002,5,Santa Rosa,Rec Visitors Ashore,321,136,136,626,330,89.7,873,island,CHIS_island_report_2002_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-05-01,2002,5,Santa Rosa,Overnight Stays,134,92,45.7,182,203,-10.3,312,island,CHIS_island_report_2002_05.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-06-01,2002,6,Anacapa,Rec Visitors Ashore,2347,1807,29.9,11893,9243,28.7,13997,island,CHIS_island_report_2002_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-06-01,2002,6,Anacapa,Overnight Stays,83,88,-5.7,383,317,20.8,446,island,CHIS_island_report_2002_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-06-01,2002,6,Santa Barbara,Rec Visitors Ashore,235,248,-5.2,414,450,-8,459,island,CHIS_island_report_2002_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-06-01,2002,6,Santa Barbara,Overnight Stays,182,158,15.2,182,196,-7.1,182,island,CHIS_island_report_2002_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-06-01,2002,6,San Miguel,Rec Visitors Ashore,75,84,-10.7,266,398,-33.2,511,island,CHIS_island_report_2002_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-06-01,2002,6,San Miguel,Overnight Stays,26,0,0,78,57,36.8,124,island,CHIS_island_report_2002_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-06-01,2002,6,Santa Cruz,Rec Visitors Ashore,3158,2953,6.9,11319,8115,39.5,14901,island,CHIS_island_report_2002_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-06-01,2002,6,Santa Cruz,Overnight Stays,1240,996,24.5,4345,2345,85.3,5472,island,CHIS_island_report_2002_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-06-01,2002,6,Isthmus,Rec Visitors Ashore,284,0,0,614,428,43.5,614,island,CHIS_island_report_2002_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-06-01,2002,6,Isthmus,Overnight Stays,26,0,0,81,0,0,81,island,CHIS_island_report_2002_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-06-01,2002,6,Santa Rosa,Rec Visitors Ashore,204,172,18.6,830,502,65.3,1077,island,CHIS_island_report_2002_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-06-01,2002,6,Santa Rosa,Overnight Stays,108,103,4.9,290,306,-5.2,420,island,CHIS_island_report_2002_06.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-07-01,2002,7,Anacapa,Rec Visitors Ashore,2378,2095,13.5,14271,11338,25.9,16375,island,CHIS_island_report_2002_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-07-01,2002,7,Anacapa,Overnight Stays,94,132,-28.8,477,449,6.2,540,island,CHIS_island_report_2002_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-07-01,2002,7,Santa Barbara,Rec Visitors Ashore,249,241,3.3,663,691,-4.1,708,island,CHIS_island_report_2002_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-07-01,2002,7,Santa Barbara,Overnight Stays,81,67,20.9,263,263,0,263,island,CHIS_island_report_2002_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-07-01,2002,7,San Miguel,Rec Visitors Ashore,216,234,-7.7,482,632,-23.7,727,island,CHIS_island_report_2002_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-07-01,2002,7,San Miguel,Overnight Stays,100,69,44.9,178,126,41.3,224,island,CHIS_island_report_2002_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-07-01,2002,7,Santa Cruz,Rec Visitors Ashore,3516,2735,28.6,14835,10850,36.7,18417,island,CHIS_island_report_2002_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-07-01,2002,7,Santa Cruz,Overnight Stays,1254,1113,12.7,5599,3458,61.9,6726,island,CHIS_island_report_2002_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-07-01,2002,7,Isthmus,Rec Visitors Ashore,295,195,51.3,909,623,45.9,909,island,CHIS_island_report_2002_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-07-01,2002,7,Isthmus,Overnight Stays,67,0,0,148,0,0,148,island,CHIS_island_report_2002_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-07-01,2002,7,Santa Rosa,Rec Visitors Ashore,560,488,14.8,1390,990,40.4,1637,island,CHIS_island_report_2002_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-07-01,2002,7,Santa Rosa,Overnight Stays,213,202,5.4,503,508,-1,633,island,CHIS_island_report_2002_07.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-08-01,2002,8,Anacapa,Rec Visitors Ashore,2600,2481,4.8,16871,13819,22.1,18975,island,CHIS_island_report_2002_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-08-01,2002,8,Anacapa,Overnight Stays,200,155,29,677,604,12.1,740,island,CHIS_island_report_2002_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-08-01,2002,8,Santa Barbara,Rec Visitors Ashore,508,420,21,1171,1111,5.4,1216,island,CHIS_island_report_2002_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-08-01,2002,8,Santa Barbara,Overnight Stays,52,31,67.7,315,294,7.1,315,island,CHIS_island_report_2002_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-08-01,2002,8,San Miguel,Rec Visitors Ashore,197,289,-31.8,679,921,-26.3,924,island,CHIS_island_report_2002_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-08-01,2002,8,San Miguel,Overnight Stays,42,94,-55.3,220,220,0,266,island,CHIS_island_report_2002_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-08-01,2002,8,Santa Cruz,Rec Visitors Ashore,5128,4716,8.7,19963,15566,28.2,23545,island,CHIS_island_report_2002_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-08-01,2002,8,Santa Cruz,Overnight Stays,2288,1856,23.3,7887,5314,48.4,9014,island,CHIS_island_report_2002_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-08-01,2002,8,Isthmus,Rec Visitors Ashore,219,0,0,1128,623,81.1,1128,island,CHIS_island_report_2002_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-08-01,2002,8,Isthmus,Overnight Stays,70,0,0,218,0,0,218,island,CHIS_island_report_2002_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-08-01,2002,8,Santa Rosa,Rec Visitors Ashore,397,285,39.3,1787,1275,40.2,2034,island,CHIS_island_report_2002_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-08-01,2002,8,Santa Rosa,Overnight Stays,281,223,26,784,731,7.3,914,island,CHIS_island_report_2002_08.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-09-01,2002,9,Anacapa,Rec Visitors Ashore,1997,2123,-5.9,18868,15942,18.4,20972,island,CHIS_island_report_2002_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-09-01,2002,9,Anacapa,Overnight Stays,104,165,-37,781,769,1.6,844,island,CHIS_island_report_2002_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-09-01,2002,9,Santa Barbara,Rec Visitors Ashore,103,53,94.3,1274,1164,9.5,1319,island,CHIS_island_report_2002_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-09-01,2002,9,Santa Barbara,Overnight Stays,54,26,107.7,369,320,15.3,369,island,CHIS_island_report_2002_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-09-01,2002,9,San Miguel,Rec Visitors Ashore,411,95,332.6,1090,1016,7.3,1335,island,CHIS_island_report_2002_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-09-01,2002,9,San Miguel,Overnight Stays,79,62,27.4,299,282,6,345,island,CHIS_island_report_2002_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-09-01,2002,9,Santa Cruz,Rec Visitors Ashore,3950,3343,18.2,23913,18909,26.5,27495,island,CHIS_island_report_2002_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-09-01,2002,9,Santa Cruz,Overnight Stays,1578,1295,21.9,9465,6609,43.2,10592,island,CHIS_island_report_2002_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-09-01,2002,9,Isthmus,Rec Visitors Ashore,421,0,0,1549,623,148.6,1549,island,CHIS_island_report_2002_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-09-01,2002,9,Isthmus,Overnight Stays,88,0,0,306,0,0,306,island,CHIS_island_report_2002_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-09-01,2002,9,Santa Rosa,Rec Visitors Ashore,533,522,2.1,2320,1797,29.1,2567,island,CHIS_island_report_2002_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-09-01,2002,9,Santa Rosa,Overnight Stays,297,249,19.3,1081,980,10.3,1211,island,CHIS_island_report_2002_09.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-10-01,2002,10,Anacapa,Rec Visitors Ashore,1196,1728,-30.8,20064,17670,13.5,1196,island,CHIS_island_report_2002_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-10-01,2002,10,Anacapa,Overnight Stays,44,48,-8.3,825,817,1,44,island,CHIS_island_report_2002_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-10-01,2002,10,Santa Barbara,Rec Visitors Ashore,35,37,-5.4,1309,1201,9,35,island,CHIS_island_report_2002_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-10-01,2002,10,Santa Barbara,Overnight Stays,0,0,0,369,320,15.3,0,island,CHIS_island_report_2002_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-10-01,2002,10,San Miguel,Rec Visitors Ashore,129,76,69.7,1219,1092,11.6,129,island,CHIS_island_report_2002_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-10-01,2002,10,San Miguel,Overnight Stays,54,18,200,353,300,17.7,54,island,CHIS_island_report_2002_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-10-01,2002,10,Santa Cruz,Rec Visitors Ashore,2635,2056,28.2,26548,20965,26.6,2635,island,CHIS_island_report_2002_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-10-01,2002,10,Santa Cruz,Overnight Stays,727,667,9,10192,7276,40.1,727,island,CHIS_island_report_2002_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-10-01,2002,10,Isthmus,Rec Visitors Ashore,186,0,0,1735,623,178.5,186,island,CHIS_island_report_2002_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-10-01,2002,10,Isthmus,Overnight Stays,44,0,0,350,0,0,44,island,CHIS_island_report_2002_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-10-01,2002,10,Santa Rosa,Rec Visitors Ashore,221,179,23.5,2541,1976,28.6,221,island,CHIS_island_report_2002_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-10-01,2002,10,Santa Rosa,Overnight Stays,138,74,86.5,1219,1054,15.7,138,island,CHIS_island_report_2002_10.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-11-01,2002,11,Anacapa,Rec Visitors Ashore,430,261,64.8,20494,17931,14.3,1626,island,CHIS_island_report_2002_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-11-01,2002,11,Anacapa,Overnight Stays,37,15,146.7,862,832,3.6,81,island,CHIS_island_report_2002_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-11-01,2002,11,Santa Barbara,Rec Visitors Ashore,50,8,525,1359,1209,12.4,85,island,CHIS_island_report_2002_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-11-01,2002,11,Santa Barbara,Overnight Stays,0,0,0,369,320,15.3,0,island,CHIS_island_report_2002_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-11-01,2002,11,San Miguel,Rec Visitors Ashore,3,167,-98.2,1222,1259,-2.9,132,island,CHIS_island_report_2002_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-11-01,2002,11,San Miguel,Overnight Stays,0,28,-100,353,328,7.6,54,island,CHIS_island_report_2002_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-11-01,2002,11,Santa Cruz,Rec Visitors Ashore,935,965,-3.1,27483,21930,25.3,3570,island,CHIS_island_report_2002_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-11-01,2002,11,Santa Cruz,Overnight Stays,185,301,-38.5,10377,7577,37,912,island,CHIS_island_report_2002_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-11-01,2002,11,Isthmus,Rec Visitors Ashore,93,0,0,1828,623,193.4,279,island,CHIS_island_report_2002_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-11-01,2002,11,Isthmus,Overnight Stays,13,0,0,363,0,0,57,island,CHIS_island_report_2002_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-11-01,2002,11,Santa Rosa,Rec Visitors Ashore,84,68,23.5,2625,2044,28.4,305,island,CHIS_island_report_2002_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-11-01,2002,11,Santa Rosa,Overnight Stays,2,56,-96.4,1221,1110,10,140,island,CHIS_island_report_2002_11.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-12-01,2002,12,Anacapa,Rec Visitors Ashore,216,115,87.8,20710,18046,14.8,1842,island,CHIS_island_report_2002_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-12-01,2002,12,Anacapa,Overnight Stays,3,0,0,865,832,4,84,island,CHIS_island_report_2002_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-12-01,2002,12,Santa Barbara,Rec Visitors Ashore,0,0,0,1359,1209,12.4,85,island,CHIS_island_report_2002_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-12-01,2002,12,Santa Barbara,Overnight Stays,0,0,0,369,320,15.3,0,island,CHIS_island_report_2002_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-12-01,2002,12,San Miguel,Rec Visitors Ashore,20,2,900,1242,1261,-1.5,152,island,CHIS_island_report_2002_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-12-01,2002,12,San Miguel,Overnight Stays,0,0,0,353,328,7.6,54,island,CHIS_island_report_2002_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-12-01,2002,12,Santa Cruz,Rec Visitors Ashore,695,561,23.9,28178,22491,25.3,4265,island,CHIS_island_report_2002_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-12-01,2002,12,Santa Cruz,Overnight Stays,119,159,-25.2,10496,7736,35.7,1031,island,CHIS_island_report_2002_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-12-01,2002,12,Isthmus,Rec Visitors Ashore,171,0,0,1999,623,220.9,450,island,CHIS_island_report_2002_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-12-01,2002,12,Isthmus,Overnight Stays,45,0,0,408,0,0,102,island,CHIS_island_report_2002_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-12-01,2002,12,Santa Rosa,Rec Visitors Ashore,53,0,0,2678,2044,31,358,island,CHIS_island_report_2002_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2002-12-01,2002,12,Santa Rosa,Overnight Stays,2,0,0,1223,1110,10.2,142,island,CHIS_island_report_2002_12.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2003-01-01,2003,1,Anacapa,Rec Visitors Ashore,789,491,60.7,789,491,60.7,2631,island,CHIS_island_report_2003_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2003-01-01,2003,1,Anacapa,Overnight Stays,8,14,-42.9,8,14,-42.9,92,island,CHIS_island_report_2003_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2003-01-01,2003,1,Santa Barbara,Rec Visitors Ashore,3,4,-25,3,4,-25,88,island,CHIS_island_report_2003_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
CHIS,2003-01-01,2003,1,Santa Barbara,Overnight Stays,0,0,0,0,0,0,0,island,CHIS_island_report_2003_01.csv,https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Park%20YTD%20Version%203?Park=CHIS
